"S1__con1"	"S2__con1"	"S3__con1"	"S4__con1"	"S5__con1"	"S1__con2"	"S2__con2"	"S3__con2"	"S3__con3"	"S4__con3"	"S5__con3"	"S1__con4"	"S2__con4"	"S5__con4"	"S1__con5"	"S2__con5"	"S3__con5"	"S4__con5"	"S5__con5"	"S1__con6"	"S2__con6"	"S3__con6"	"S4__con6"	"S5__con6"	"S2__con7"	"S3__con7"	"S4__con7"	"S5__con7"	"S1__con8"	"S2__con8"	"S3__con8"	"S4__con8"	"S5__con8"	"S1__con9"	"S2__con9"	"S3__con9"	"S4__con9"	"S5__con9"	"S1__con10"	"S2__con10"	"S3__con10"	"S4__con10"	"S5__con10"	"S1__con11"	"S2__con11"	"S3__con11"
"244935_at"	4.4063688696197	4.12481393642305	4.40482459805632	4.24413958037961	5.0150860185926	4.69515805191829	4.44865903966886	4.3474797868129	4.21877982116064	4.4671003702827	7.5182008511689	5.36846490064128	5.12413513873659	7.55185294701966	8.33589414836341	6.93969097891418	8.03051004273235	7.07313620809027	7.89305784855224	7.57197322672299	7.13986530948358	6.97566973763771	7.90167729075232	7.54797333797473	8.09559060726489	8.96210507227023	5.40702064168777	6.78862981341104	4.84556130409783	5.77383968803213	12.7688811571897	13.0618267342931	9.4748226018931	9.55892443140783	10.7510668770447	10.2792630291647	10.3795413251167	9.49737039545625	11.0600953040772	11.185667979472	11.0559451480092	10.9632169570636	11.1440437652475	11.9842850422813	13.2631612343518	13.1104603016626
"244936_at"	5.33229847191094	5.34636678528947	5.37371479446056	5.19710042807966	5.25073124737392	5.28755840430101	5.46023453348679	4.79208794431295	5.23748284646342	5.52065145286249	4.97825803283368	4.58471910530817	4.7136943988571	5.6303393151361	5.58589020656725	4.93776141831924	5.24326006283822	5.09445070578412	5.62226700570916	4.94301509598071	5.18427306189835	5.26877646142113	5.36857249769747	5.74790840468464	5.72211903793048	6.35663193516613	4.41873341758924	4.72681255886347	4.37375741138117	4.66559466680685	11.4939893093165	11.0473179496999	6.7828728747595	6.58057932906322	8.31049904653742	7.75299768170093	8.36719700052284	6.74152361178089	8.94282655502455	8.83674632094811	8.88449304550403	8.91618736295265	9.27464152736318	9.90477158395012	11.4297177036553	11.2430391189416
"244937_at"	4.10278360102821	3.99749180220689	3.98795923396996	4.04668373443198	3.89997156721905	3.78587847338991	4.06256645357235	4.16415595931151	4.11189088447027	4.09736096491185	4.22640542485262	3.96511672745251	4.20939273948729	4.65421887502921	4.63883125672353	4.35268150080499	4.3779695347823	4.02508563299158	4.20739938599485	4.12038346983908	4.32164257695371	4.08952452219978	4.27304123437	4.09293799186	4.16386198757371	4.00429488957819	3.98841824663855	4.11625314049434	4.07424706889062	4.23179562801567	5.59788121657817	5.55835320768132	4.33126773900099	4.31542091025699	4.38826884491779	4.39494853676621	4.39595971339618	4.46603917042781	4.51288154121966	4.39706162171008	4.18883397369899	4.43811738449798	4.26324490963842	4.4694196163448	5.09759592126594	5.17296148976266
"244938_at"	5.5534946104946	5.38260086859996	5.88162438137495	5.37531691128589	5.27635873990481	5.38711270565236	5.11685040103005	5.24503543770359	4.83546643923393	5.32209373560855	6.76986084985848	5.56901279336823	6.11244251640007	7.074348898852	7.48684826704765	7.03126993715478	7.43182521656532	6.14876280688101	7.01989748314026	6.90770986237229	6.6302286718406	5.82056850123575	6.3027660879991	6.22649147949149	6.15181966014385	6.59310996332542	5.33321864779121	6.16050182446518	5.4564254727364	5.81657298715054	10.2175835780793	9.79792477637354	5.84780198264013	6.06712696581408	7.04420858454312	6.76019751697498	6.55931849372119	6.25810986864272	6.15516276176696	6.17709671965439	6.08647712538798	7.07936849426862	6.71479086952883	7.48326816765169	9.81302564778156	8.98435192242951
"244939_at"	4.02646235893172	4.11509533038686	4.17082700606271	4.10666475535416	4.01717370487782	4.11252436374217	4.01783372825629	3.87895391218578	4.22376297796373	4.10463007580138	4.67413096751445	4.18078157110901	4.21784918575067	4.36324856609993	4.54096951477149	4.54488936193265	4.44088703811113	4.22210592445441	4.17036135421877	4.45745111759281	4.6263409483867	4.110825881622	4.28168238288571	4.15672592933067	4.24843777038509	4.44534129775702	4.1246678377508	4.42824577664799	4.18722530525082	4.56874426423735	6.2896909068583	5.80120938825188	4.26200944394062	4.32542515474365	4.53677551097175	4.38350232108015	4.53329967078272	4.44478333099945	4.58528516009102	4.60587440718442	4.39944925519353	4.57099135852191	4.57244394537821	4.74397659129949	7.01372757076467	5.19292528700771
"244940_at"	4.2407338012992	4.27188680946495	3.97271772585478	4.405176882849	5.85774610080721	5.68052850238931	4.96706770797529	4.70124527320948	4.23179040672429	5.17620434685667	6.42397022486697	4.49118199992368	4.84080478609144	5.93802900010649	7.35175303614191	6.11098892625617	6.32459884538468	5.32990619942822	5.66699075962123	6.41135068284068	6.43048792512812	5.42179460862295	6.0620132209349	5.69748156779896	6.32475254991697	6.91947931117944	4.44115303289385	6.24109706510842	4.49588286399583	5.52178783084664	9.80442681985627	9.81608499126338	5.61261365428539	5.87797987793763	7.3581559712874	6.35484481254478	6.93236733820882	5.72604333440367	6.60120487131001	7.44451665051992	6.77923063889971	8.01300630312193	7.64346558999463	8.93863321358794	10.6775822684986	9.2887546465148
"244941_at"	5.56528809676572	5.7657264882445	5.65984613940777	5.73271208651271	5.40537090699669	5.22095010924593	5.53554091624797	5.30043697026124	5.43458007999417	5.40198772328249	5.72202424327017	5.25551570554162	5.91111489570568	5.66064387788456	5.35126969887603	5.81795871902563	5.45793838540527	5.10702321776325	5.22976051753117	5.13753803781738	5.409723447185	5.64378775577895	5.38508195403489	5.04625029926408	5.1558058889456	4.89354411354117	5.45238893405157	5.46602038012607	5.24818950292903	5.36270374359144	5.64479667148571	5.8592413811024	6.03483572803004	6.13871330129338	5.81982753630744	5.72871597538973	5.94899395325068	6.34450635111151	6.31269838460392	5.91337695087466	5.51378157542391	5.3478331296558	5.64566773343666	5.49396001302944	5.35358460859994	5.32949638783835
"244942_at"	5.2341291587071	5.40537688476089	5.08310637002928	5.18543427328687	5.1395074115568	5.22428849747958	5.43004830766976	5.18547836962469	5.34681359829992	5.06880580735552	5.10670768513375	5.19206173742676	5.06209933796023	4.98432459812789	5.06270803380909	5.11895214756074	5.0336650752455	4.88622343682312	4.97416882025135	5.00748291050486	5.02572523890837	4.72805362269005	4.86615604754239	4.94936806746846	4.6740174904525	4.62168953927915	4.83003687561908	4.79956771695417	4.91291080071912	4.87854706301095	5.48710240869697	5.34839660112454	5.31783007763169	5.20945694857755	5.10760078818322	5.2976832129696	5.23701359007224	5.43075745709239	4.99398682717587	5.12675602059088	4.87039778120038	5.32715611614761	5.19290221741175	5.21430923707719	4.94970971048578	5.23022735668841
"244943_at"	4.54911457102965	5.0675679503627	4.73090624153408	4.59947138460756	6.16517966292286	5.33110120521489	4.7714230779035	5.18181496243094	4.65299458442483	4.73342689991196	5.1957530505532	4.44147674523195	4.29182862274117	4.71130685881641	5.16402679299727	4.42984423326777	5.34824203434798	4.36789165279872	4.48132999171504	4.74993888903428	4.6952436697101	4.49624189986555	4.61002833524504	4.51326840133414	4.59682511240839	5.18386873865801	4.65284474412161	4.83646868731106	4.15201114604279	4.36740065965241	5.60772955092994	5.9080202568946	4.65183512370014	4.33437297812684	4.57613140582457	4.65116148812071	4.41351649699289	4.37188490147184	4.40450088425426	4.55555270508956	4.44081084216617	4.49107891791534	4.67773269434493	5.04816730909591	6.13271101388883	5.65088029022457
"244944_s_at"	4.76215483086646	5.43065860419049	4.49341942592887	4.93692125289801	4.72108156231092	6.19852143793226	6.36889193274148	5.75386785374629	4.53297161463845	4.32995422779859	8.68838632994657	5.51036186266203	5.23488747960744	8.34023389974993	8.94498129943888	7.84733992648168	8.69872685080285	6.37623552467587	7.10957390285413	9.08893648197	8.50173114436058	6.22455108597607	7.51114513335012	6.97419922291079	7.46792478330518	8.19693771964847	5.18654591140892	6.8631734072649	4.88795379350397	7.24555878086051	8.41676051165423	7.70069556037427	4.8947743347272	4.9318789897795	6.34582726779623	5.75145333199843	5.31113204656491	4.83550368523589	4.88778732988808	5.86618132805397	4.89246930578903	5.97600308928985	6.0057772504584	7.17830595973793	10.4593403334218	7.81719142349387
"244945_at"	5.96511423970237	6.07066705278102	5.76030012881786	6.04374290136832	5.75068350595286	5.56656457635983	6.05927304890647	5.43915611058167	5.90820047502179	5.99120916133864	5.73178042899926	5.00341873365831	5.25930136875514	5.50490641792052	5.39661934979013	5.25742169696823	5.38143930696179	4.94661940552508	5.22387758145724	5.08465879510852	5.29687827608902	5.34944379435141	5.10761834681071	5.14303305269547	5.0286480243698	4.75151470459437	4.99892378450727	5.0159538804137	5.0706691098554	5.17588062193586	5.64064180750262	5.62986530173827	5.27620514826858	5.13496203582665	5.44314265693647	5.64291517496956	5.46719150807435	5.50970524448419	5.32620491735172	5.41560882137769	4.99043678396755	5.12900632966247	5.23634032462161	5.13167648289455	5.30677566173812	5.29610947938855
"244946_at"	5.25021467131039	5.69187276709647	5.61348092927824	5.05857231783425	5.53743743877059	5.46926566845014	5.55659106314898	5.76226859247331	5.53743743877059	5.54746379386234	6.71892121034834	4.98348929916462	5.19156722813832	7.05922832897459	7.39261115985058	6.02106508504685	7.17146230425659	6.13270681962147	6.09865964095215	5.89843543399111	6.01269920904323	5.23768011222308	5.61657936253772	5.64907650622144	5.59397305218329	5.55751287242597	5.10873233759007	5.23503055112322	4.92793138059817	4.96762805312377	7.16547193856635	6.76515399827722	5.04088878722609	4.97393052700853	5.36517798322236	5.32511096626925	5.26299086862505	5.28008271216538	5.04934528677971	5.23843895041638	5.09778015178754	5.4279445651253	5.33935532913985	5.40733485075929	5.48716256746304	5.56902527355575
"244947_at"	4.91659135009999	4.62931357088221	4.75492794314491	4.77353681861175	4.9015789719393	4.76612074898576	4.87550998723675	4.62412269412014	4.59129062608687	5.08746245946641	4.88041465514435	4.87803345718092	4.62948809607702	4.81863255627503	4.81895722313124	5.00049145713868	4.92892082425338	4.60150042310114	4.577637993175	4.65131160457483	4.90227239549518	4.70894420189555	4.76668362678923	4.49468869072479	4.49043336260379	4.32971661832925	4.6492047891543	4.7483515784461	4.33679480273558	4.72158898810674	4.7270425133891	4.92190387636224	5.01346414827352	4.65079434208972	5.16885602491305	4.83438115744114	4.94453555662349	4.86371881897798	4.89949831820198	4.89577349819494	4.81694233728495	4.82490156436406	4.74263274332488	4.72996008412105	4.71460153091042	4.71275740259275
"244948_at"	4.93545021069011	4.87627178614499	5.26436120351389	5.05720635222141	5.24655428816475	4.82158639885329	4.89733547669037	5.16666403073772	5.4703878604027	4.87998962716371	5.01413879652568	4.95675848189872	5.05215630427577	5.1918797861306	5.38381401440424	5.01021006129012	5.09636868284941	4.94945461944646	4.7455058127357	4.66431494264955	5.07002559407252	4.74529173443976	4.74887205660316	4.84943896219471	4.8019301641414	4.73505411658468	4.87595036858834	5.06982895462883	4.71019441863707	4.93503777901786	4.9391465596866	5.52724823044908	4.92137272748574	5.23121637150579	5.39443207498879	5.18202631472511	5.14866574387756	5.23852966086827	4.94876101978138	5.09827842140183	4.95578457996098	4.76460687611741	5.07305107754398	5.02407781701652	4.967811433719	4.9541727390186
"244949_at"	4.86310883497216	4.99232092638667	5.1036754230908	5.16877125410385	5.0958229925186	5.03118852185272	5.20064785225286	4.82416569853958	5.15696108757343	5.02492729746308	5.13533024492562	4.77455153446446	4.79101256691016	4.96188334707189	4.9366332895228	4.89006353571108	5.09289929090713	4.7223887895538	4.75624237595653	4.67783429662826	5.17093506878185	4.97979377620371	4.78574915915089	4.67509633905072	4.58958373437906	4.92288970469789	4.79872165616048	4.76618681182745	4.8614144245734	4.82028580346942	5.32532246415156	5.23853543402676	4.89128558026786	5.00143778407487	5.08303236741551	5.00176299054354	4.77955016660862	5.41843710980683	5.03503840427027	5.04845965425594	5.10698722703496	4.93715546716806	4.97301194484767	4.79159853700522	4.99404337324769	4.90658259280056
"244950_at"	5.25717810006893	4.99946673215788	5.58692679447031	5.13178066767259	5.51885153155581	5.55884963396655	5.08381873403484	5.08632837770999	5.08594122966232	5.73899837792046	5.48083267244158	4.82694423654924	4.9662509935911	5.18111706770414	5.85196096675727	4.88746744553412	5.46307308558087	4.83644116093779	5.1149778521887	4.92408833178335	5.22322989517973	5.13657948900427	4.83927530515763	4.82523553135326	5.12356467189003	5.41294733324069	4.87182959105064	4.79438165609359	4.92435332175223	4.96915770397807	5.62619746788822	6.03643001934682	5.08231914259191	5.3368943538245	4.95870872839129	5.06002437481039	5.04478588441866	5.14048172702439	5.10570693781495	4.82888918794047	4.99585724532465	5.11796770394509	5.05773659102441	5.15331732530368	5.37064420879469	5.50132893857403
"244951_s_at"	5.96593438687027	6.37226133440083	6.16772323975102	6.30992852949096	6.45486572797344	6.63113496877878	6.00373136967627	6.72964887379165	5.63815046285124	6.44635272043232	7.52486073950125	6.13413490538485	6.57759477699905	6.87172165488563	7.76384768181969	6.59775436382499	7.74573002819592	6.06116883182173	6.63113496877878	6.51198183968255	7.17651518708574	6.2138129972603	6.5910542262904	6.23402489274341	6.34703923646974	7.51204172775799	5.95493959254698	6.75244713539705	5.96770917939592	7.12355940836934	7.65990483370656	8.07494099129654	6.35364064191844	5.99915242004478	6.2972761208826	6.52029925895524	6.59518863403045	6.30209151514826	6.45378808042343	6.91374035884222	5.88639354972732	6.35004269806619	6.32761534381948	7.25621246402289	7.93921091444988	8.08676821073384
"244952_at"	4.61665673758158	4.73806946530488	4.82208580573124	4.48618907177034	4.84393695462393	4.70485220948143	4.40054965080512	4.61490723618249	4.77650062338663	4.52120740487567	4.53594478806903	4.62604798735943	4.61147821309362	4.83966418010161	4.73684918331854	4.67671785351063	4.77258751860091	4.51827440396615	4.78382378973326	4.4824278939668	4.4251976631724	4.64269953558482	4.54590868854927	4.51649644839209	4.38327611029182	4.36309378667642	4.6472548529154	4.5866517997087	4.47383006909945	4.46878946408439	4.75809299860302	5.10761586533176	4.50556033632411	4.68025717142704	4.53846672187309	4.5762454516544	4.60748793666876	4.70855604242167	4.63194482529226	4.78093450995628	4.47709598327934	4.52712515647154	4.64359751834065	4.76782521232949	4.66327605697291	4.65863190891089
"244953_s_at"	4.95472997592807	4.93950682644767	4.86352714603612	4.84169509414284	5.05393132061351	5.00932384921826	5.11048131170902	4.93747694068752	4.7931568011407	5.26800949598814	5.25184849783729	4.83428438907128	4.83433704676986	5.03200105493277	5.22223929298903	5.11976077590929	5.66646536627652	4.74906216456457	5.2183194658716	5.0332518099019	5.00110253602198	4.86438051354197	4.90927213638441	4.85990042403948	4.92156609135816	5.01683896166412	4.71440488944673	5.02562108126549	4.476119040903	4.68982489910008	5.56965454533553	5.64285380546841	5.09349699040859	4.95239867583703	5.12418522670275	5.20231242135344	4.81426718122465	4.98268413334834	5.02316963082704	4.91992292032005	4.73056286857364	4.81217939576369	4.92969801434251	4.91843866328339	4.95863647356601	5.18599388294216
"244954_s_at"	3.90111266161796	3.97450703798226	3.93508086763694	4.21130572177315	3.70205856843319	3.98606999326417	3.88142299351731	4.05626724259679	3.87689278439456	4.22254293889121	3.99616126617891	4.00844776437983	3.91971366846968	3.93193436137512	4.51410453428255	4.21065210986461	4.12956969444597	3.97156870092638	4.17300421293793	3.94936149072166	4.0749561861079	4.05270294685659	4.01565117557374	4.116115209388	3.97025772347521	4.16597505901108	3.96435516855655	3.93885420696805	3.94629279960292	4.294904447174	4.16645602557995	4.36623606317318	3.84149626452777	3.93206265429034	3.84691176609074	3.97804376133925	4.07328548312197	4.05327645644521	4.05248983487812	4.08177411343276	3.96443661768717	4.2821840786227	4.09935517802547	4.10824331959731	4.10061289524294	4.48165989392614
"244955_at"	4.98828386301902	5.01822657097753	4.9910819411647	4.88737357531452	5.00535619035608	4.88369056983326	5.09219433904149	4.7883858331124	4.97396437139328	4.90729994514375	4.84759063154848	4.74096642071298	4.76548034774488	4.90490351475234	4.67462331298374	4.9313376345083	4.82687565508061	4.76785868805269	4.38110038690571	4.49660007995446	4.70167293501457	4.60907895729322	4.52313989239739	4.56718211878939	4.5932220240249	4.45708309172246	4.65371332522411	4.61617505018374	4.62611327282541	4.89285438653499	4.70572480350664	4.78583598186463	4.89124761673772	4.85832634988387	5.00214440595638	5.03206222587117	4.76911281243343	5.21491441951258	5.04536712772622	4.77415970049715	4.73847041657326	4.60176857767648	4.8934651782806	4.59257757766763	4.73238983667082	4.79347148940087
"244956_s_at"	5.56984789415218	5.18621889015434	5.44308975473381	5.37983754817297	5.33766280360501	5.31860519129267	5.32492194996537	5.26524760686917	5.10575026025155	5.3060066840574	5.27222806067418	5.2155200962739	5.10230574946247	5.27473382824	5.14495308458463	5.01466902511688	5.64462986306075	4.94088161201414	5.09029116647213	5.04739023629121	5.49090714511953	4.9972352635685	4.95840682058844	4.87312392759184	5.00138413930883	4.95195691430931	4.95176585620308	5.00058606134775	4.76218298336274	5.14575046087414	5.29263101278489	5.3810992874244	5.18926696061777	5.105094438244	5.12094620051253	5.36460107221193	4.98316054307192	5.30634460099462	5.06281594042324	5.25057341098514	5.15398227166618	5.17015582295234	5.08144397585721	5.1627252743385	5.26622377045283	5.17015582295234
"244957_at"	5.10879575958044	5.30941199668744	5.28820627840502	4.8949019047669	5.15040054311857	5.36376042762924	5.53084940528641	5.43010178348894	5.41088798298896	5.43690194600951	5.93579347875894	5.58522701743167	5.68614388797062	5.99672895644149	5.98497161878399	5.73980972609264	5.87047130436154	5.38447887673574	5.38659497038755	5.57485423198467	5.91056931043253	5.74612004252524	5.72400370551037	5.47735575869527	5.21439232418644	5.31931048892313	5.33754429186299	5.860347187556	5.42992414776458	5.79482519181261	5.96154114320182	6.06231059847613	6.17402520618737	6.12393601974321	6.4021035383133	6.37448178859691	6.16262895440052	6.32095670754406	6.41103829769794	6.24589937596769	5.66700338044941	5.87278459714802	5.6276935275957	5.67954368948042	5.62930643262873	5.77240279731574
